CHPProbeSetName	H_ARP1-0h	H_ARP1-2h	H_ARP1-4h	H_ARP1-6h	H_ARP1-8h	H_ARP1-10h	H_ARP1-012h		med£¨£©			B-J	C-J	D-J	E-J	F-J	G-J	H-J			mad()			B-J	C-J	D-J	E-J	F-J	G-J	H-J			U1=(x-med)/9*mad	U2	U3	U4	U5	U6	U7		W1	W2	W3	W4	W5	W6	W7			Z1	Z2	Z3	Z4	Z5	Z6	Z7
217732_s_at	1030.5	1363.3	1052.6	1045.3	1537.9	1053.5	1051		1052.6			22.1	310.7	0	7.3	485.3	0.9	1.6			7.3			-22.1	310.7	0	-7.3	485.3	0.9	-1.6			-0.336377473	4.729071537	0	-0.111111111	7.386605784	0.01369863	-0.02435312		0.521941287	0	1	0.867076496	0	0.985931241	0.974489961			-11.53490245	0	0	-6.32965842	0	0.887338117	-1.559183937
217733_s_at	3323.7	3734.2	2688	2644.2	3107.1	2556.9	2485.1		2688			635.7	1046.2	0	43.8	419.1	131.1	202.9			202.9			635.7	1046.2	0	-43.8	419.1	-131.1	-202.9			0.348118942	0.572914955	0	-0.023985543	0.229505504	-0.071792344	-0.111111111		0.503455984	0.192731888	1	0.974891766	0.691464004	0.918664088	0.867076496			320.0469689	201.6361013	0	-42.70025933	289.792564	-120.436862	-175.929821
217734_s_at	485	493.3	431.8	409.5	476.7	322.3	328.2		431.8			53.2	61.5	0	22.3	44.9	109.5	103.6			53.2			53.2	61.5	0	-22.3	44.9	-109.5	-103.6			0.111111111	0.128446115	0	-0.04657477	0.093776107	-0.228696742	-0.216374269		0.867076496	0.843032623	1	0.949293359	0.890355384	0.692731459	0.711968063			46.12846958	51.84650629	0	-21.1692419	39.97695676	-75.8540948	-73.75989138
217736_s_at	364.5	468.8	349.7	333.3	431.3	264.6	287.7		349.7			14.8	119.1	0	16.4	81.6	85.1	62			62			14.8	119.1	0	-16.4	81.6	-85.1	-62			0.026523297	0.21344086	0	-0.029390681	0.146236559	-0.152508961	-0.111111111		0.972107532	0.716525046	1	0.968933195	0.817638201	0.808525955	0.867076496			14.38719147	85.33813297	0	-15.8905044	66.7192772	-68.8055588	-53.75874275
217737_x_at	305.8	362	244.2	261.3	359.3	236.2	231.7		261.3			44.5	100.7	17.1	0	98	25.1	29.6			29.6			44.5	100.7	-17.1	0	98	-25.1	-29.6			0.167042042	0.378003003	-0.064189189	0	0.367867868	-0.094219219	-0.111111111		0.787122358	0.456946328	0.928115145	1	0.472619782	0.889770457	0.867076496			35.02694491	46.01449524	-15.87076898	0	46.31673862	-22.33323846	-25.66546428
217738_at	133.7	219.7	111.2	88.3	134.9	78.8	92.6		111.2			22.5	108.5	0	22.9	23.7	32.4	18.6			22.9			22.5	108.5	0	-22.9	23.7	-32.4	-18.6			0.109170306	0.526443474	0	-0.111111111	0.114992722	-0.15720524	-0.090247453		0.869722136	0.247444002	1	0.867076496	0.861756547	0.801652707	0.894993749			19.56874805	26.8476742	0	-19.85605176	20.42363017	-25.9735477	-16.64688373
217739_s_at	147	232.6	145.9	106.2	171.4	101.6	107.3		145.9			1.1	86.7	0	39.7	25.5	44.3	38.6			38.6			1.1	86.7	0	-39.7	25.5	-44.3	-38.6			0.003166379	0.249568221	0	-0.11427749	0.073402418	-0.12751871	-0.111111111		0.996813633	0.659862723	1	0.862739656	0.916639623	0.844337118	0.867076496			1.096494996	57.21009806	0	-34.25076433	23.37431038	-37.40413434	-33.46915274
217740_x_at	6583.8	7473.2	4867.9	5143.9	7000	5759.3	6472.9		6472.9			110.9	1000.3	1605	1329	527.1	713.6	0			713.6			110.9	1000.3	-1605	-1329	527.1	-713.6	0			0.017267688	0.155751744	-0.249906577	-0.206931988	0.082072123	-0.111111111	0		0.982146351	0.803784508	0.659327483	0.726602512	0.905603506	0.867076496	1			108.9200303	804.0256433	-1058.22061	-965.6547388	477.3436082	-618.7457875	0
217741_s_at	320.6	455.7	259	289.1	356.6	216.5	222		289.1			31.5	166.6	30.1	0	67.5	72.6	67.1			67.1			31.5	166.6	-30.1	0	67.5	-72.6	-67.1			0.052160954	0.275873489	-0.049842689	0	0.111773472	-0.120218579	-0.111111111		0.942688368	0.618099753	0.945442236	1	0.866171388	0.854535091	0.867076496			29.69468358	102.9754189	-28.45781129	0	58.46656868	-62.03924764	-58.18083288
217742_s_at	728.6	763	488	513.2	678.6	402.1	515.2		515.2			213.4	247.8	27.2	2	163.4	113.1	0			113.1			213.4	247.8	-27.2	-2	163.4	-113.1	0			0.209647313	0.243442381	-0.026721682	-0.00196483	0.160526574	-0.111111111	0		0.722404317	0.669541281	0.971888879	0.998027464	0.796766448	0.867076496	1			154.1610812	165.9123295	-26.4353775	-1.996054928	130.1916376	-98.06635169	0
217743_s_at	152.2	219.9	251.1	267	363.8	178.1	229.6		229.6			77.4	9.7	21.5	37.4	134.2	51.5	0			37.4			-77.4	-9.7	21.5	37.4	134.2	-51.5	0			-0.229946524	-0.028817588	0.063874034	0.111111111	0.39869281	-0.153000594	0		0.690772621	0.969570038	0.928502962	0.867076496	0.425337697	0.807808427	1			-53.46580085	-9.404829372	19.96281369	32.42866095	57.08031895	-41.60213399	0
217744_s_at	16	25.1	23.2	13	27.3	20.1	15.8		20.1			4.1	5	3.1	7.1	7.2	0	4.3			4.3			-4.1	5	3.1	-7.1	7.2	0	-4.3			-0.105943152	0.129198966	0.080103359	-0.183462532	0.186046512	0	-0.111111111		0.874099777	0.841972199	0.908129393	0.762495665	0.75858143	1	0.867076496			-3.583809087	4.209860995	2.815201118	-5.413719223	5.461786296	0	-3.728428933
217745_s_at	686	837.9	381.2	454.6	783.6	402.2	358.2		454.6			231.4	383.3	73.4	0	329	52.4	96.4			96.4			231.4	383.3	-73.4	0	329	-52.4	-96.4			0.266712771	0.441793453	-0.084601199	0	0.379207008	-0.060396496	-0.111111111		0.63267207	0.36156874	0.902342012	1	0.455092132	0.932761154	0.867076496			146.4003169	138.589298	-66.23190369	0	149.7253115	-48.87668447	-83.58617421
217746_s_at	500	633.1	429.8	466.3	592.8	361.6	403.4		466.3			33.7	166.8	36.5	0	126.5	104.7	62.9			62.9			33.7	166.8	-36.5	0	126.5	-104.7	-62.9			0.059530118	0.294647589	-0.064476241	0	0.223458753	-0.184949656	-0.111111111		0.933815953	0.588195367	0.927761635	1	0.700926131	0.760244179	0.867076496			31.46959762	98.11098718	-33.86329968	0	88.66715558	-79.59756555	-54.53911159
217747_s_at	3122.5	3195	2392.2	2471.8	2886.5	2471.6	2653.7		2653.7			468.8	541.3	261.5	181.9	232.8	182.1	0			232.8			468.8	541.3	-261.5	-181.9	232.8	-182.1	0			0.223749523	0.258352425	-0.124809087	-0.086817488	0.111111111	-0.086912944	0		0.700471889	0.645947652	0.848137043	0.899468573	0.867076496	0.899344494	1			328.3812217	349.651464	-221.7878368	-163.6133334	201.8554083	-163.7706324	0
217748_at	247.1	302.5	247	240.9	311.6	202.1	227.7		247			0.1	55.5	0	6.1	64.6	44.9	19.3			19.3			0.1	55.5	0	-6.1	64.6	-44.9	-19.3			0.000575705	0.319516408	0	-0.03511802	0.371905584	-0.258491652	-0.111111111		0.999423633	0.548633805	1	0.962503517	0.466362095	0.645726801	0.867076496			0.099942363	30.44917615	0	-5.871271455	30.12699135	-28.99313337	-16.73457637
217749_at	87.4	83.2	73.6	58	89	71.5	51.4		73.6			13.8	9.6	0	15.6	15.4	2.1	22.2			13.8			13.8	9.6	0	-15.6	15.4	-2.1	-22.2			0.111111111	0.077294686	0	-0.125603865	0.123993559	-0.016908213	-0.178743961		0.867076496	0.911712902	1	0.84702424	0.849277353	0.98252976	0.769617067			11.96565564	8.752443856	0	-13.21357815	13.07887124	-2.063312495	-17.08549888
217750_s_at	229.2	289.2	183.4	168.8	278.6	173	186.9		186.9			42.3	102.3	3.5	18.1	91.7	13.9	0			18.1			42.3	102.3	-3.5	-18.1	91.7	-13.9	0			0.259668508	0.627992634	-0.021485574	-0.111111111	0.562922038	-0.085328422	0		0.643859659	0.136445585	0.977611212	0.867076496	0.203962984	0.90140073	1			27.23526356	13.95838339	-3.42163924	-15.69408458	18.70340568	-12.52947014	0
217751_at	182.7	260.3	192.8	220.6	222.2	181.8	166.2		192.8			10.1	67.5	0	27.8	29.4	11	26.6			26.6			-10.1	67.5	0	27.8	29.4	-11	-26.6			-0.042188805	0.281954887	0	0.116123642	0.122807018	-0.045948204	-0.111111111		0.954404622	0.60841607	1	0.860199464	0.850933619	0.950027589	0.867076496			-9.639486684	41.06808476	0	23.9135451	25.0174484	-10.45030348	-23.06423479
217752_s_at	301	387.3	222.2	177.6	273.6	175.4	185.6		222.2			78.8	165.1	0	44.6	51.4	46.8	36.6			46.8			78.8	165.1	0	-44.6	51.4	-46.8	-36.6			0.18708452	0.391975309	0	-0.105887939	0.122032289	-0.111111111	-0.086894587		0.757006249	0.43553866	1	0.874174438	0.852013237	0.867076496	0.899368358			59.65209241	71.90743277	0	-38.98817994	43.7934804	-40.57918001	-32.91688189
217753_s_at	1830.8	2292.8	1610.6	1716.7	2099.8	1446.4	1450.1		1716.7			114.1	576.1	106.1	0	383.1	270.3	266.6			266.6			114.1	576.1	-106.1	0	383.1	-270.3	-266.6			0.047553555	0.240101692	-0.044219388	0	0.159664916	-0.112653163	-0.111111111		0.948143704	0.674809259	0.952046487	1	0.798036075	0.864967581	0.867076496			108.1831966	388.7576139	-101.0121323	0	305.7276203	-233.8007372	-231.1625938
217754_at	168.7	226.1	231.1	219	209.8	148.4	162.6		209.8			41.1	16.3	21.3	9.2	0	61.4	47.2			21.3			-41.1	16.3	21.3	9.2	0	-61.4	-47.2			-0.214397496	0.085028691	0.111111111	0.047991654	0	-0.320292123	-0.246218049		0.715039944	0.901788873	0.867076496	0.947628067	1	0.547402748	0.665158701			-29.38814169	14.69915863	18.46872936	8.718178217	0	-33.61052872	-31.39549068
217755_at	642.6	729.7	458.7	366.8	488.5	435	437.7		458.7			183.9	271	0	91.9	29.8	23.7	21			29.8			183.9	271	0	-91.9	29.8	-23.7	-21			0.685682327	1.01043997	0	-0.342654735	0.111111111	-0.08836689	-0.078299776		0.08823845	0	1	0.512046394	0.867076496	0.897451346	0.910433248			16.22705089	0	0	-47.05706365	25.83887958	-21.26959689	-19.1190982
217756_x_at	1664.9	1496	1213.6	1175	1482.7	1049.9	1110.4		1213.6			451.3	282.4	0	38.6	269.1	163.7	103.2			163.7			451.3	282.4	0	-38.6	269.1	-163.7	-103.2			0.306319147	0.191678545	0	-0.026199688	0.182651191	-0.111111111	-0.070046834		0.569610133	0.750016054	1	0.972463892	0.763722612	0.867076496	0.920849814			257.0650531	211.8045337	0	-37.53710622	205.517755	-141.9404224	-95.0317008
217758_s_at	296.9	369.7	193.4	177.7	302.6	153.5	226.3		226.3			70.6	143.4	32.9	48.6	76.3	72.8	0			70.6			70.6	143.4	-32.9	-48.6	76.3	-72.8	0			0.111111111	0.225684608	-0.051778407	-0.076487252	0.120081838	-0.114573497	0		0.867076496	0.697446889	0.943144038	0.912738703	0.8547249	0.86233294	1			61.21560061	100.0138839	-31.02943885	-44.35910099	65.21550988	-62.77783803	0
217759_at	367.6	481.6	300.9	320.7	424.7	296.1	327.3		327.3			40.3	154.3	26.4	6.6	97.4	31.2	0			31.2			40.3	154.3	-26.4	-6.6	97.4	-31.2	0			0.143518519	0.549501425	-0.094017094	-0.023504274	0.346866097	-0.111111111	0		0.821561985	0.219515011	0.890037338	0.975417092	0.50542361	0.867076496	1			33.108948	33.87116627	-23.49698574	-6.437752808	49.22825963	-27.05278667	0
217760_at	202.2	258.5	174.1	177.7	251.9	162.7	171.5		177.7			24.5	80.8	3.6	0	74.2	15	6.2			15			24.5	80.8	-3.6	0	74.2	-15	-6.2			0.181481481	0.598518519	-0.026666667	0	0.54962963	-0.111111111	-0.045925926		0.765489727	0.165360546	0.971949529	1	0.219363949	0.867076496	0.95005367			18.75449831	13.36113208	-3.499018304	0	16.27680498	-13.00614744	-5.890332755
217761_at	153.9	235.5	149.4	173.4	235.3	150.1	139.9		153.9			0	81.6	4.5	19.5	81.4	3.8	14			14			0	81.6	-4.5	19.5	81.4	-3.8	-14			0	0.647619048	-0.035714286	0.154761905	0.646031746	-0.03015873	-0.111111111		1	0.118782068	0.96182737	0.805233963	0.120162611	0.968077836	0.867076496			0	9.692616745	-4.328223166	15.70206228	9.781236496	-3.678695777	-12.13907094
217766_s_at	138.9	271.8	103.5	87.4	140.5	110.5	103.4		110.5			28.4	161.3	7	23.1	30	0	7.1			23.1			28.4	161.3	-7	-23.1	30	0	-7.1			0.136604137	0.775853776	-0.033670034	-0.111111111	0.144300144	0	-0.034151034		0.83147339	0.035514744	0.964140207	0.867076496	0.820435194	1	0.963597354			23.61384429	5.728528192	-6.748981449	-20.02946706	24.61305582	0	-6.841541212
217768_at	2192.1	2650.7	1644.7	1766.5	2415.8	1473.1	1648.3		1766.5			425.6	884.2	121.8	0	649.3	293.4	118.2			293.4			425.6	884.2	-121.8	0	649.3	-293.4	-118.2			0.16117549	0.334848141	-0.04612588	0	0.245891085	-0.111111111	-0.044762554		0.795809384	0.524355889	0.949819519	1	0.665675206	0.867076496	0.951413289			338.6964738	463.6354768	-115.6880174	0	432.2229114	-254.4002439	-112.4570507
217769_s_at	1349.2	1722.4	1101.9	1014.1	1584.8	1094.4	1113.9		1113.9			235.3	608.5	12	99.8	470.9	19.5	0			99.8			235.3	608.5	-12	-99.8	470.9	-19.5	0			0.261968381	0.677466043	-0.013360053	-0.111111111	0.524270764	-0.021710087	0		0.640209114	0.094413437	0.986287766	0.867076496	0.250151877	0.97736794	1			150.6412046	57.45057659	-11.83545319	-86.5342343	117.7965187	-19.05867482	0
217772_s_at	694.7	897.2	567.2	603.3	848.7	576.7	574.6		603.3			91.4	293.9	36.1	0	245.4	26.6	28.7			36.1			91.4	293.9	-36.1	0	245.4	-26.6	-28.7			0.281317328	0.904586026	-0.111111111	0	0.755309326	-0.081871345	-0.088334872		0.609431531	0.003150918	0.867076496	1	0.045139794	0.905861625	0.897493101			55.70204194	0.926054885	-31.3014615	0	11.07730543	-24.09591923	-25.75805199
217773_s_at	679.4	707.5	433.3	465.9	616.2	323.3	436.7		465.9			213.5	241.6	32.6	0	150.3	142.6	29.2			142.6			213.5	241.6	-32.6	0	150.3	-142.6	-29.2			0.166354995	0.188249961	-0.025401278	0	0.117110799	-0.111111111	-0.022752065		0.788142894	0.755235806	0.973341457	1	0.858837729	0.867076496	0.976236439			168.2685078	182.4649708	-31.7309315	0	129.0833106	-123.6451083	-28.50610403
217774_s_at	1142.5	1363.4	918.9	925.8	1147.5	802.5	829.5		925.8			216.7	437.6	6.9	0	221.7	123.3	96.3			123.3			216.7	437.6	-6.9	0	221.7	-123.3	-96.3			0.195278003	0.394340813	-0.006217897	0	0.199783725	-0.111111111	-0.086780211		0.744518464	0.431939386	0.993705261	1	0.737612168	0.867076496	0.89951702			161.3371512	189.0166754	-6.856566299	0	163.5286177	-106.9105319	-86.62348904
217775_s_at	289	387.8	263.1	220.9	315.5	178.5	161.1		263.1			25.9	124.7	0	42.2	52.4	84.6	102			52.4			25.9	124.7	0	-42.2	52.4	-84.6	-102			0.054919423	0.264418999	0	-0.089482612	0.111111111	-0.179389313	-0.216284987		0.939388178	0.636317015	1	0.895994489	0.867076496	0.768645134	0.712106895			24.33015381	79.34873176	0	-37.81096742	45.43480839	-65.02737831	-72.63490333
217776_at	553	630	372.6	436.8	459.4	180.2	232.9		436.8			116.2	193.2	64.2	0	22.6	256.6	203.9			116.2			116.2	193.2	-64.2	0	22.6	-256.6	-203.9			0.111111111	0.184738956	-0.061388411	0	0.021610251	-0.245362402	-0.194970358		0.867076496	0.760563378	0.931550534	1	0.977476141	0.666510227	0.744989034			100.7542888	146.9408447	-59.80554428	0	22.09096078	-171.0265241	-151.9032641
217777_s_at	161.7	266.6	188.4	171.2	230.6	147	201.8		188.4			26.7	78.2	0	17.2	42.2	41.4	13.4			26.7			-26.7	78.2	0	-17.2	42.2	-41.4	13.4			-0.111111111	0.32542655	0	-0.071577195	0.175613816	-0.172284644	0.055763629		0.867076496	0.539261064	1	0.918934007	0.774321783	0.779308099	0.93837314			-23.15094244	42.17021518	0	-15.80566492	32.67637925	-32.26335528	12.57420007
217779_s_at	997.7	1184.9	682.2	641.6	1111.1	793.9	799.6		799.6			198.1	385.3	117.4	158	311.5	5.7	0			158			198.1	385.3	-117.4	-158	311.5	-5.7	0			0.13931083	0.270956399	-0.082559775	-0.111111111	0.219057665	-0.004008439	0		0.827605687	0.625924299	0.90497609	0.867076496	0.707791591	0.995959555	1			163.9486866	241.1686322	-106.244193	-136.9980864	220.4770807	-5.676969463	0
217780_at	370.8	406.4	340.3	274.8	343.9	309.3	256.8		340.3			30.5	66.1	0	65.5	3.6	31	83.5			31			30.5	66.1	0	-65.5	3.6	-31	-83.5			0.109318996	0.236917563	0	-0.234767025	0.012903226	-0.111111111	-0.299283154		0.869519788	0.679823051	1	0.68320506	0.986768111	0.867076496	0.580811612			26.52035353	44.93630367	0	-44.74993144	3.552365201	-26.87937137	-48.49776963
217781_s_at	222.5	348.8	209.9	238	341.9	222.9	202.8		222.9			0.4	125.9	13	15.1	119	0	20.1			15.1			-0.4	125.9	-13	15.1	119	0	-20.1			-0.002943341	0.926416483	-0.095658572	0.111111111	0.875643856	0	-0.14790287		0.997039384	0.00147857	0.887866686	0.867076496	0.006765541	1	0.815225191			-0.398815753	0.186152008	-11.54226691	13.09285509	0.805099321	0	-16.38602633
217782_s_at	135.7	201.1	130.1	164.2	138.8	119	66.6		135.7			0	65.4	5.6	28.5	3.1	16.7	69.1			16.7			0	65.4	-5.6	28.5	3.1	-16.7	-69.1			0	0.435129741	-0.037258816	0.189620758	0.020625416	-0.111111111	-0.459747172		1	0.371217513	0.960070047	0.753150886	0.978541494	0.867076496	0.336005535			0	24.27762537	-5.376392266	21.46480025	3.033478632	-14.48017748	-23.21798248
217783_s_at	120.1	160.8	104.7	92.5	141.8	96.8	119.4		119.4			0.7	41.4	14.7	26.9	22.4	22.6	0			22.4			0.7	41.4	-14.7	-26.9	22.4	-22.6	0			0.003472222	0.205357143	-0.072916667	-0.13343254	0.111111111	-0.112103175	0		0.996503749	0.72903343	0.917251232	0.835984999	0.867076496	0.865720438	1			0.697552624	30.181984	-13.48359312	-22.48799648	19.42251351	-19.56528189	0
217786_at	353.2	455.3	297.9	356.4	440.4	240.7	209.1		353.2			0	102.1	55.3	3.2	87.2	112.5	144.1			87.2			0	102.1	-55.3	3.2	87.2	-112.5	-144.1			0	0.13009684	-0.070463812	0.004077472	0.111111111	-0.143348624	-0.18361366		1	0.840705806	0.920328533	0.995889412	0.867076496	0.821806737	0.762267012			0	85.83606274	-50.89416785	3.186846119	75.60907045	-92.45325793	-109.8426764
217787_s_at	93	71.7	84.4	78.4	99.6	75.8	66.2		78.4			14.6	6.7	6	0	21.2	2.6	12.2			6.7			14.6	-6.7	6	0	21.2	-2.6	-12.2			0.24212272	-0.111111111	0.099502488	0	0.351575456	-0.043117745	-0.202321725		0.671623177	0.867076496	0.88275459	1	0.498033927	0.953327606	0.733710411			9.805698381	-5.809412523	5.296527542	0	10.55831926	-2.478651776	-8.951267009
217788_s_at	825.2	890.6	462.7	477.5	657.3	429.6	594.2		594.2			231	296.4	131.5	116.7	63.1	164.6	0			131.5			231	296.4	-131.5	-116.7	63.1	-164.6	0			0.195183777	0.250443599	-0.111111111	-0.09860583	0.053316434	-0.139079003	0		0.744662605	0.658477845	0.867076496	0.883950678	0.941309051	0.827937575	1			172.0170617	195.1728332	-114.0205592	-103.1570441	59.39660109	-136.2785248	0
217789_at	203	278.4	165.1	163.3	223.3	175.2	207.6		203			0	75.4	37.9	39.7	20.3	27.8	4.6			27.8			0	75.4	-37.9	-39.7	20.3	-27.8	4.6			0	0.301358913	-0.151478817	-0.158673062	0.081135092	-0.111111111	0.018385292		1	0.577506066	0.81002789	0.799495832	0.906807129	0.867076496	0.980951211			0	43.54395738	-30.70005703	-31.73998454	18.40818472	-24.10472659	4.512375572
217791_s_at	372	400.1	291	286.6	358.5	177	226		291			81	109.1	0	4.4	67.5	114	65			67.5			81	109.1	0	-4.4	67.5	-114	-65			0.133333333	0.179588477	0	-0.007242798	0.111111111	-0.187654321	-0.106995885		0.836125762	0.76834505	1	0.992653048	0.867076496	0.756140901	0.872674716			67.7261867	83.82644493	0	-4.367673413	58.52766348	-86.20006273	-56.72385655
217792_at	571.3	608.2	377.6	367.9	627.4	304.9	431.3		431.3			140	176.9	53.7	63.4	196.1	126.4	0			126.4			140	176.9	-53.7	-63.4	196.1	-126.4	0			0.123066104	0.155502813	-0.047204641	-0.055731364	0.17238045	-0.111111111	0		0.850572252	0.804149203	0.948553904	0.938411977	0.779164861	0.867076496	1			119.0801153	142.2539941	-50.93734463	-59.49531935	152.7942293	-109.5984691	0
217794_at	373.8	652.6	338.3	370.8	594.7	297.5	335.1		370.8			3	281.8	32.5	0	223.9	73.3	35.7			35.7			3	281.8	-32.5	0	223.9	-73.3	-35.7			0.009337068	0.877061936	-0.101151572	0	0.69685652	-0.228135699	-0.111111111		0.990490206	0.006546608	0.880549137	1	0.080211186	0.693610368	0.867076496			2.971470618	1.844834041	-28.61784696	0	17.95928458	-50.84163997	-30.95463091
217795_s_at	177.9	266.6	178.3	187.8	260.1	189.7	197.4		189.7			11.8	76.9	11.4	1.9	70.4	0	7.7			11.4			-11.8	76.9	-11.4	-1.9	70.4	0	7.7			-0.115009747	0.749512671	-0.111111111	-0.018518519	0.686159844	0	0.075048733		0.861733131	0.048105139	0.867076496	0.980808427	0.087886672	1	0.91456138			-10.16845094	3.699285155	-9.884672054	-1.863536011	6.187221684	0	7.042122629
217796_s_at	180.4	267.8	241.9	226.7	251.1	172.4	169.5		226.7			46.3	41.1	15.2	0	24.4	54.3	57.2			41.1			-46.3	41.1	15.2	0	24.4	-54.3	-57.2			-0.125168965	0.111111111	0.041092187	0	0.065963774	-0.146796431	-0.154636388		0.847633346	0.867076496	0.955672185	1	0.925925517	0.816828074	0.805417627			-39.24542393	35.63684398	14.52621722	0	22.59258261	-44.35376441	-46.06988827
217797_at	616.3	704.9	466.5	488.2	588.8	388.2	445.7		488.2			128.1	216.7	21.7	0	100.6	100	42.5			100			128.1	216.7	-21.7	0	100.6	-100	-42.5			0.142333333	0.240777778	-0.024111111	0	0.111777778	-0.111111111	-0.047222222		0.823268112	0.673743746	0.974754561	1	0.8661655	0.867076496	0.948533245			105.4606452	146.0002698	-21.15217398	0	87.13624931	-86.70764959	-40.31266289
217798_at	321.2	505.8	328.1	313.8	444.4	299.8	282.6		321.2			0	184.6	6.9	7.4	123.2	21.4	38.6			21.4			0	184.6	6.9	-7.4	123.2	-21.4	-38.6			0	0.958463136	0.035825545	-0.038421599	0.639667705	-0.111111111	-0.200415369		1	0.000274873	0.961701066	0.958741495	0.125782797	0.867076496	0.736641883			0	0.050741536	6.635737355	-7.094687066	15.49644063	-18.55543701	-28.43437668
217800_s_at	280.6	433.8	246.8	221.4	349.9	203.2	207.9		246.8			33.8	187	0	25.4	103.1	43.6	38.9			38.9			33.8	187	0	-25.4	103.1	-43.6	-38.9			0.096543845	0.534133105	0	-0.0725507	0.294487289	-0.124535847	-0.111111111		0.886692931	0.237964204	1	0.917711544	0.588450734	0.848519275	0.867076496			29.97022105	44.49930624	0	-23.30987321	60.66927065	-36.99544039	-33.72927569
217801_at	1384.9	2189.8	1838.3	1783.5	2295.6	1349.7	1466.6		1783.5			398.6	406.3	54.8	0	512.1	433.8	316.9			398.6			-398.6	406.3	54.8	0	512.1	-433.8	-316.9			-0.111111111	0.113257512	0.015275687	0	0.142749624	-0.120923231	-0.088336957		0.867076496	0.864139431	0.984264802	1	0.822669179	0.853556256	0.897490382			-345.6166913	351.099851	53.93771117	0	421.2888866	-370.2727038	-284.4147019
217802_s_at	908.9	1103.1	679	794.3	929.2	722.2	721.4		794.3			114.6	308.8	115.3	0	134.9	72.1	72.9			114.6			114.6	308.8	-115.3	0	134.9	-72.1	-72.9			0.111111111	0.299398875	-0.1117898	0	0.130793097	-0.069904984	-0.070680628		0.867076496	0.580627316	0.866149062	1	0.839722514	0.921027023	0.920057269			99.36696644	179.2977153	-99.86698682	0	113.2785672	-66.40604838	-67.0721749
217803_at	331.1	563	348.4	261	379.5	229	226.1		331.1			0	231.9	17.3	70.1	48.4	102.1	105			70.1			0	231.9	17.3	-70.1	48.4	-102.1	-105			0	0.367570138	0.027421144	-0.111111111	0.076715803	-0.161832303	-0.166428911		1	0.47308189	0.971116805	0.867076496	0.912448541	0.794839885	0.788033139			0	109.7076902	16.80032072	-60.78206237	44.16250939	-81.15315224	-82.74347962
217804_s_at	384.7	516.9	427.1	425.3	518.3	272	296.4		425.3			40.6	91.6	1.8	0	93	153.3	128.9			91.6			-40.6	91.6	1.8	0	93	-153.3	-128.9			-0.049247938	0.111111111	0.002183406	0	0.112809316	-0.185953421	-0.156356138		0.946145824	0.867076496	0.99780708	1	0.86475369	0.758722618	0.80289855			-38.41352045	79.42420703	1.796052745	0	80.42209319	-116.3121774	-103.493623
217805_at	438.3	596.7	446.5	417.1	539	298.2	308.7		438.3			0	158.4	8.2	21.2	100.7	140.1	129.6			100.7			0	158.4	8.2	-21.2	100.7	-140.1	-129.6			0	0.174776564	0.009047777	-0.023391813	0.111111111	-0.154584575	-0.142999007		1	0.775577512	0.990789986	0.975539724	0.867076496	0.805493434	0.822310208			0	122.8514778	8.124477889	-20.68144216	87.31460314	-112.8496301	-106.571403
217806_s_at	275.2	366.1	263.5	232.2	303	185.4	202.4		263.5			11.7	102.6	0	31.3	39.5	78.1	61.1			39.5			11.7	102.6	0	-31.3	39.5	-78.1	-61.1			0.032911392	0.288607595	0	-0.088045007	0.111111111	-0.219690577	-0.171870605		0.96499472	0.597818081	1	0.897870984	0.867076496	0.706805453	0.779926942			11.29043822	61.33613512	0	-28.10336181	34.24952159	-55.2015059	-47.65353613
